host_id,host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_reviews,price,review_scores_rating
25100,2009-07-10 00:00:00,Room in UWS steps to Central Park!,Manhattan,Apartment,90.0,Private room,10025.0,1.0,4,180,90.0
25533,2009-07-13 00:00:00,NYC Sofa bed St Marks East Village,Manhattan,Apartment,80.0,Private room,10003.0,1.0,30,59,81.0
25533,2009-07-13 00:00:00,NYC Spacious Room East Village,Manhattan,Apartment,70.0,Private room,10003.0,1.0,14,99,72.0
25533,2009-07-13 00:00:00,NYC Spacious Room East Village (2),Manhattan,Apartment,90.0,Private room,10003.0,1.0,3,99,90.0
25551,2009-07-14 00:00:00,williamsburg design // with balcony,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,20,199,97.0
25632,2009-07-14 00:00:00,"Sunny 2BD, 2 balconies",Brooklyn,Apartment,100.0,Entire home/apt,11222.0,2.0,1,300,100.0
26210,2009-07-19 00:00:00,Private room in Harlem apartment,Manhattan,Apartment,90.0,Private room,10039.0,1.0,69,85,94.0
26333,2009-07-20 00:00:00,Artist Loft in Midtown West,Manhattan,Apartment,95.0,Entire home/apt,10018.0,2.0,6,375,96.0
26640,2009-07-21 00:00:00,Gorgeous Sunny Studio,Manhattan,Apartment,75.0,Entire home/apt,10024.0,2.0,38,135,79.0
26640,2009-07-21 00:00:00,Stunning 1br in Historic Brownstone,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,26,289,91.0
26640,2009-07-21 00:00:00,Sunny Studios in Historic Browstone,Manhattan,Apartment,80.0,Entire home/apt,10024.0,1.0,9,179,80.0
27104,2009-07-23 00:00:00,Great Room in Manhattan - $60/Night,Manhattan,Apartment,90.0,Private room,10030.0,1.0,73,60,93.0
27580,2009-07-26 00:00:00,Sunny South Williamsurg,Brooklyn,Apartment,0.0,Entire home/apt,11211.0,1.0,0,125,0.0
27969,2009-07-27 00:00:00,Great room in spacious apartment!,Manhattan,Apartment,0.0,Private room,10033.0,1.0,0,98,0.0
27848,2009-07-27 00:00:00,Bargain Space,Queens,House,85.0,Private room,11434.0,2.0,24,55,88.0
27848,2009-07-27 00:00:00,CRASH PALACE,Queens,House,85.0,Private room,11434.0,2.0,11,68,86.0
27848,2009-07-27 00:00:00,ENJOY THE CITY ON CHEAP,Queens,House,75.0,Private room,11434.0,1.0,43,45,78.0
27848,2009-07-27 00:00:00,Excellent/Pvt Rm,Queens,House,85.0,Private room,11434.0,2.0,47,55,88.0
27848,2009-07-27 00:00:00,Great Deal/Pvt Rm,Queens,House,85.0,Private room,11434.0,2.0,58,55,88.0
27848,2009-07-27 00:00:00,Private Rm2/Shared Bath,Queens,House,90.0,Private room,11434.0,2.0,53,55,93.0
27848,2009-07-27 00:00:00,Right on Budget,Queens,House,85.0,Private room,11434.0,2.0,57,68,86.0
28267,2009-07-28 00:00:00,Cozy BK home with HUGE private yard,Brooklyn,Apartment,95.0,Entire home/apt,11249.0,3.0,23,195,95.0
28217,2009-07-28 00:00:00,Large sunny bedroom in Greenpoint,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,2,55,100.0
28738,2009-07-30 00:00:00,Stunning 1 BR - Battery Park,Manhattan,Apartment,0.0,Entire home/apt,10280.0,2.0,0,300,0.0
28702,2009-07-30 00:00:00,Share Loft  in the heart of nyc,Manhattan,Loft,90.0,Private room,10018.0,1.0,2,120,90.0
29096,2009-08-01 00:00:00,Clean East Village Studio,Manhattan,Apartment,95.0,Entire home/apt,10009.0,1.0,165,135,95.0
29642,2009-08-04 00:00:00,Cute apartment LES/Nolita/Chinatown,Manhattan,Apartment,90.0,Entire home/apt,10002.0,2.0,4,190,90.0
29642,2009-08-04 00:00:00,Private room in cute central apt,Manhattan,Apartment,95.0,Private room,10002.0,1.0,9,95,96.0
29805,2009-08-05 00:00:00,"Cool, quiet Park Slope apartment",Brooklyn,Apartment,100.0,Entire home/apt,11215.0,2.0,3,125,100.0
29762,2009-08-05 00:00:00,NYC Special Occasions Room #1,Brooklyn,Apartment,80.0,Private room,11233.0,2.0,92,29,83.0
29762,2009-08-05 00:00:00,NYC Special Occasions Room #2,Brooklyn,Apartment,85.0,Private room,11233.0,1.0,79,27,89.0
29762,2009-08-05 00:00:00,NYC-Brooklyn #1 18 min to Manhattan,Brooklyn,Apartment,85.0,Private room,11233.0,1.0,87,39,87.0
29762,2009-08-05 00:00:00,NYC-Brooklyn #2 18 min to Manhattan,Brooklyn,Apartment,85.0,Private room,11233.0,1.0,92,39,88.0
29762,2009-08-05 00:00:00,NYC-Brooklyn #3 18 min to Manhattan,Brooklyn,Apartment,90.0,Private room,11233.0,1.0,98,39,90.0
29762,2009-08-05 00:00:00,NYC-Brooklyn #4 18 min to Manhattan,Brooklyn,Apartment,85.0,Private room,11233.0,1.0,81,39,89.0
29762,2009-08-05 00:00:00,NYC-Brooklyn #5 18 min to Manhattan,Brooklyn,Apartment,85.0,Private room,11233.0,1.0,108,35,85.0
30193,2009-08-06 00:00:00,Midtown Pied-a-terre,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,40,150,93.0
30529,2009-08-08 00:00:00,Private room w/ separate entrance!,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,2,84,100.0
30811,2009-08-10 00:00:00,European Style apartment in NYC,Manhattan,Apartment,80.0,Entire home/apt,10025.0,1.0,1,115,80.0
30990,2009-08-11 00:00:00,Stay in the Meatpacking District!,Manhattan,Apartment,95.0,Entire home/apt,0.0,1.0,109,249,95.0
32045,2009-08-16 00:00:00,Spacious 1 bedroom in luxe building,Manhattan,Apartment,95.0,Private room,10027.0,1.0,12,60,98.0
32105,2009-08-17 00:00:00,East Village 1 Bedroom apartment,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,7,140,95.0
32169,2009-08-17 00:00:00,Greenpoint Loft / Le Chez Andrea,Brooklyn,Apartment,85.0,Private room,11222.0,1.0,50,70,85.0
32169,2009-08-17 00:00:00,Loft in Williamsburg Area w/ Roof,Brooklyn,Apartment,80.0,Private room,11222.0,1.0,127,70,81.0
32169,2009-08-17 00:00:00,Room in Greenpoint Loft w/ Roof,Brooklyn,Apartment,80.0,Private room,11222.0,1.0,88,70,83.0
32330,2009-08-18 00:00:00,E Vill-great studio sleeps 2,Manhattan,Apartment,85.0,Entire home/apt,10009.0,1.0,83,130,85.0
32330,2009-08-18 00:00:00,East Vill Garden duplex apt-slps 7,Manhattan,Apartment,90.0,Entire home/apt,10009.0,4.0,29,375,94.0
32330,2009-08-18 00:00:00,HUGE-3 bedroom-ENTIRE FLR -slps 6+2,Manhattan,Apartment,80.0,Entire home/apt,10009.0,4.0,83,375,84.0
32330,2009-08-18 00:00:00,LARGE-3 bedroom -EAST VILL-slps 6+3,Manhattan,Apartment,75.0,Entire home/apt,10009.0,4.0,63,375,79.0
32330,2009-08-18 00:00:00,Manhattan-EVill-sunny studio slps 4,Manhattan,Apartment,80.0,Entire home/apt,10009.0,2.0,73,130,84.0
32294,2009-08-18 00:00:00,back room/bunk beds,Manhattan,Apartment,90.0,Private room,10031.0,2.0,184,50,90.0
32294,2009-08-18 00:00:00,front room/double bed,Manhattan,Apartment,85.0,Private room,10031.0,1.0,179,50,88.0
32704,2009-08-19 00:00:00,LOFT-CentralPrk/TimeSq/TheaterDist1,Manhattan,Loft,85.0,Private room,10019.0,1.0,17,192,88.0
32704,2009-08-19 00:00:00,LOFT-CentralPrk/TimeSq/TheaterDist2,Manhattan,Loft,90.0,Private room,10019.0,1.0,79,199,92.0
32800,2009-08-20 00:00:00,"Spacious&Pretty, heart of Brooklyn",Brooklyn,Apartment,100.0,Entire home/apt,11216.0,1.0,1,85,100.0
32774,2009-08-20 00:00:00,Consummate 1Bdrm in Cultural Bklyn,Brooklyn,Apartment,85.0,Entire home/apt,11221.0,1.0,43,79,88.0
33405,2009-08-23 00:00:00,Summer In Greenpoint! Deal! Enjoy!,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,22,142,93.0
33279,2009-08-23 00:00:00,SPACIOUS ELEVATOR APARTMENT,Manhattan,Apartment,80.0,Entire home/apt,10002.0,1.0,42,165,84.0
33279,2009-08-23 00:00:00,"East Village ""Garden Apartment""",Manhattan,Apartment,85.0,Entire home/apt,10009.0,1.0,32,150,87.0
33279,2009-08-23 00:00:00,East village Getaway Courtyard 3E,Manhattan,Apartment,85.0,Entire home/apt,10009.0,1.0,20,169,85.0
33279,2009-08-23 00:00:00,Heart of the East Village 2E,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,10,159,90.0
33279,2009-08-23 00:00:00,HEART OF THE EAST VILLAGE 2W,Manhattan,Apartment,85.0,Entire home/apt,10009.0,1.0,43,159,86.0
33279,2009-08-23 00:00:00,Heart of the East Village 4E,Manhattan,Apartment,80.0,Entire home/apt,10009.0,2.0,48,169,82.0
33279,2009-08-23 00:00:00,HEART OF THE EAST VILLAGE 4W,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,35,169,90.0
33279,2009-08-23 00:00:00,Sunny renovated studio courtyard 3W,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,7,179,94.0
33279,2009-08-23 00:00:00,Room in DOORMAN/ELEVATOR LOFT BLDG,Brooklyn,Apartment,80.0,Private room,11205.0,1.0,31,89,84.0
34128,2009-08-26 00:00:00,Designer loft in hip Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,21,170,99.0
35017,2009-08-30 00:00:00,Sunny Artistic East Village Apt,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,20,160,96.0
34915,2009-08-30 00:00:00,Luxurious 2-Floor Manhattan Mansion,Manhattan,Apartment,0.0,Entire home/apt,10075.0,2.0,0,1000,0.0
35271,2009-08-31 00:00:00,Manhattan studio Apartment,Manhattan,Apartment,90.0,Entire home/apt,10021.0,2.0,31,150,94.0
35271,2009-08-31 00:00:00,Manhattan City 1 Bed Room Apartment,Manhattan,Apartment,60.0,Entire home/apt,10029.0,2.0,1,110,60.0
35271,2009-08-31 00:00:00,Manhattan large 1 Bed Rm Apartment,Manhattan,Apartment,80.0,Entire home/apt,10029.0,3.0,48,110,84.0
35271,2009-08-31 00:00:00,Upper Eastside Studio Apartment,Manhattan,Apartment,85.0,Entire home/apt,10065.0,2.0,46,140,85.0
35271,2009-08-31 00:00:00,PRIVATE Room Time SQ Broadway Area,Manhattan,Apartment,85.0,Private room,10036.0,1.0,9,125,87.0
35377,2009-09-01 00:00:00,Live-In Tour Guide Scenic West Side,Manhattan,Apartment,85.0,Private room,10027.0,1.0,26,100,88.0
35935,2009-09-03 00:00:00,Large Private B&B Style Studio,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,2.0,52,80,92.0
36017,2009-09-03 00:00:00,"Roomy 1BR near park, museums, more",Brooklyn,Apartment,80.0,Entire home/apt,11238.0,1.0,82,131,83.0
35845,2009-09-03 00:00:00,Private Apt Sleeps Five,Brooklyn,House,90.0,Private room,11210.0,3.0,26,138,90.0
35935,2009-09-03 00:00:00,B & B Room 1,Brooklyn,House,90.0,Private room,11238.0,1.0,39,60,94.0
35935,2009-09-03 00:00:00,B and B Style Rooms for Rent w bath,Brooklyn,House,85.0,Private room,11238.0,2.0,19,70,86.0
35935,2009-09-03 00:00:00,Large B&B Style rooms,Brooklyn,House,90.0,Private room,11238.0,2.0,48,60,93.0
36841,2009-09-07 00:00:00,European garden bed & breakfast,Brooklyn,Apartment,100.0,Entire home/apt,11233.0,2.0,1,115,100.0
36897,2009-09-07 00:00:00,Lovely studio for a romantic pair,Manhattan,Apartment,95.0,Entire home/apt,10002.0,1.0,20,113,96.0
37286,2009-09-09 00:00:00,Urban oasis! 2 bedrooms w/ 3 patios,Brooklyn,Apartment,90.0,Entire home/apt,11206.0,2.0,14,165,93.0
37286,2009-09-09 00:00:00,Private bedroom-rooftop & terrace!,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,28,95,91.0
37809,2009-09-11 00:00:00,2BR bright and airy Brownstone,Brooklyn,Apartment,95.0,Entire home/apt,11231.0,2.0,8,180,97.0
38265,2009-09-13 00:00:00,Prime Williamsburg Luxury Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,7,160,91.0
38434,2009-09-14 00:00:00,Modern lovely bright 3BR near park,Brooklyn,Apartment,0.0,Entire home/apt,11225.0,4.0,1,170,0.0
38513,2009-09-14 00:00:00,Spacious Modern  2 Bedroom Suite,Brooklyn,Apartment,85.0,Entire home/apt,11226.0,4.0,27,122,85.0
38648,2009-09-15 00:00:00,Spacious Chelsea Sanctuary,Manhattan,Apartment,80.0,Entire home/apt,10011.0,2.0,17,329,84.0
38694,2009-09-15 00:00:00,A Room Fit for Two in Williamsburg,Brooklyn,Apartment,0.0,Private room,11211.0,1.0,0,75,0.0
38649,2009-09-15 00:00:00,Central Greenwich Village available,Manhattan,Apartment,90.0,Private room,10012.0,1.0,123,101,90.0
38736,2009-09-15 00:00:00,COZY PRIVATE ROOM NEAR TIMES SQUARE,Manhattan,Apartment,90.0,Private room,10018.0,1.0,19,130,93.0
39260,2009-09-17 00:00:00,Cozy entire apt. great location,Manhattan,Apartment,95.0,Entire home/apt,10029.0,1.0,23,120,95.0
39636,2009-09-19 00:00:00,Brownstone Haven in Clinton Hill,Brooklyn,House,95.0,Private room,11238.0,1.0,35,110,95.0
39866,2009-09-20 00:00:00,Beautiful studio/Upper east side.,Manhattan,Apartment,95.0,Entire home/apt,10028.0,2.0,10,160,98.0
39827,2009-09-20 00:00:00,Trendy Harlem Luxury,Manhattan,Apartment,0.0,Private room,10026.0,1.0,0,125,0.0
40275,2009-09-21 00:00:00,Spacious Lofty 2BD in Clinton Hill,Brooklyn,Apartment,100.0,Entire home/apt,11205.0,4.0,2,135,100.0
40100,2009-09-21 00:00:00,Sm comfy room Central Park/HellsKit,Manhattan,Apartment,95.0,Private room,10019.0,1.0,9,89,98.0
41091,2009-09-24 00:00:00,20FT CEILING LIGHT AIRY PENTHOUSE,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,2.0,4,475,100.0
40893,2009-09-24 00:00:00,Charming bedroom/office in Brooklyn,Brooklyn,Apartment,0.0,Private room,11215.0,1.0,0,150,0.0
41091,2009-09-24 00:00:00,"Penthouse Room w Bath, 20' ceilings",Brooklyn,Apartment,0.0,Private room,11222.0,1.0,0,300,0.0
41249,2009-09-25 00:00:00,1-Bedroom Railroad Apartment,Brooklyn,Apartment,0.0,Entire home/apt,11237.0,2.0,0,55,0.0
41358,2009-09-26 00:00:00,Warm and welcoming brownstone home,Brooklyn,Apartment,0.0,Entire home/apt,11205.0,1.0,0,140,0.0
41437,2009-09-26 00:00:00,Fort Greene Lofty Retreat,Brooklyn,Loft,95.0,Entire home/apt,11205.0,4.0,48,200,96.0
42273,2009-09-29 00:00:00,Park Slope Green Guest House,Brooklyn,Apartment,95.0,Entire home/apt,11215.0,1.0,247,135,98.0
42032,2009-09-29 00:00:00,Light-filled classic Central Park,Manhattan,Apartment,90.0,Entire home/apt,10025.0,1.0,41,140,93.0
42756,2009-10-01 00:00:00,Gorgeous Williamsburg 1BR Apartment,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,2.0,190,238,96.0
42756,2009-10-01 00:00:00,Roof-Top Room in Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,257,140,95.0
42756,2009-10-01 00:00:00,Charming Carriage House Suite,Brooklyn,House,90.0,Entire home/apt,11211.0,1.0,217,165,94.0
43321,2009-10-04 00:00:00,Lovely Bright Williamsburg Apt,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,110,100.0
43671,2009-10-05 00:00:00,Your Spacious Home Away From Home!,Brooklyn,Apartment,0.0,Entire home/apt,11201.0,1.0,1,107,0.0
43772,2009-10-06 00:00:00,"Bilevel Penthouse: Park, City Views",Brooklyn,Condominium,100.0,Entire home/apt,11222.0,2.0,2,272,100.0
44136,2009-10-07 00:00:00,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,Apartment,95.0,Entire home/apt,11215.0,2.0,7,250,97.0
44145,2009-10-07 00:00:00,Cute apt in artist's home,Brooklyn,Apartment,85.0,Entire home/apt,11237.0,1.0,85,80,89.0
44029,2009-10-07 00:00:00,Über hip sun drenched Brooklyn pad,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,6,80,100.0
44263,2009-10-08 00:00:00,Great deal Lower East Side!!,Manhattan,Apartment,95.0,Private room,10002.0,1.0,67,120,98.0
45016,2009-10-11 00:00:00,Stay at The Brooklyn Apartment!,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,3.0,103,160,90.0
45098,2009-10-11 00:00:00,"Lovely, calm 3 BR on leafy block",Brooklyn,Apartment,80.0,Entire home/apt,11238.0,4.0,1,150,80.0
45120,2009-10-11 00:00:00,One-Bedroom Apartment on the Bowery,Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,2,200,80.0
45445,2009-10-12 00:00:00,Country space in the city,Brooklyn,House,0.0,Private room,11226.0,2.0,0,150,0.0
45324,2009-10-12 00:00:00,GREAT ROOM 4 TIGHT WALLETS,Queens,House,60.0,Private room,11434.0,1.0,2,42,60.0
45324,2009-10-12 00:00:00,GREAT ROOM. GREAT PRICE.,Queens,House,80.0,Private room,11434.0,1.0,1,42,80.0
45324,2009-10-12 00:00:00,NICE ROOM 4 BUDGETEERS*5MINS TO JFK,Queens,House,75.0,Private room,11434.0,1.0,6,42,76.0
45324,2009-10-12 00:00:00,ROOM FOR TIGHT WALLETS*5MINS TO JFK,Queens,House,70.0,Private room,11434.0,1.0,6,42,72.0
45324,2009-10-12 00:00:00,SPACIOUS BASEMENT ROOM W/ HALF BATH,Queens,House,40.0,Private room,11434.0,1.0,1,45,40.0
45609,2009-10-13 00:00:00,Spacious 1BR Apt in Greenpoint,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,2.0,12,149,100.0
45587,2009-10-13 00:00:00,"Excellent location, gorgeous studio",Manhattan,Apartment,90.0,Entire home/apt,10011.0,2.0,11,150,92.0
45682,2009-10-13 00:00:00,Beautiful New Garden Apartment,Manhattan,Apartment,95.0,Entire home/apt,10023.0,2.0,41,150,98.0
45775,2009-10-14 00:00:00,Charming bedroom in Clinton Hill!!!,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,2,69,90.0
46529,2009-10-17 00:00:00,Huge apartment w backyard & hot tub,Brooklyn,Apartment,0.0,Private room,11238.0,1.0,0,250,0.0
46650,2009-10-18 00:00:00,Lovely LOFT in south Williamsburg,Brooklyn,Loft,95.0,Entire home/apt,11249.0,1.0,16,192,96.0
46650,2009-10-18 00:00:00,Cute Top Floor West Village Studio,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,35,195,93.0
46969,2009-10-19 00:00:00,Cozy 1BR-Country living in NYC!,Staten Island,House,95.0,Entire home/apt,10304.0,3.0,40,70,98.0
46978,2009-10-19 00:00:00,ENJOY Downtown NYC!,Manhattan,Apartment,85.0,Private room,10009.0,1.0,157,70,85.0
46978,2009-10-19 00:00:00,ENJOY Downtown NYC!!,Manhattan,Apartment,85.0,Private room,10009.0,1.0,102,70,88.0
46978,2009-10-19 00:00:00,Enjoy Midtown West & Times Square!!,Manhattan,Apartment,85.0,Private room,10018.0,1.0,46,90,89.0
47691,2009-10-22 00:00:00,Perfect SOHO - Little Italy Nest,Manhattan,Apartment,95.0,Entire home/apt,10013.0,3.0,29,308,97.0
47716,2009-10-22 00:00:00,$45 L train/ 1 bedroom Brooklyn,Brooklyn,Apartment,85.0,Private room,0.0,2.0,56,49,85.0
47618,2009-10-22 00:00:00,1bdr w private bath. in lofty apt,Brooklyn,Apartment,100.0,Private room,11205.0,1.0,21,126,100.0
47737,2009-10-22 00:00:00,Cozy room in 1820's Brick Wall Apt!,Manhattan,Apartment,70.0,Private room,10029.0,1.0,18,120,72.0
48143,2009-10-25 00:00:00,Financial District Retreat 2,Manhattan,Apartment,95.0,Entire home/apt,10005.0,1.0,11,235,98.0
48143,2009-10-25 00:00:00,Finanical District Retreat,Manhattan,Apartment,100.0,Entire home/apt,10005.0,1.0,3,235,100.0
48143,2009-10-25 00:00:00,Quiet Midtown Studio,Manhattan,Apartment,95.0,Entire home/apt,10016.0,1.0,9,235,96.0
48143,2009-10-25 00:00:00,Spring Retreat in Midtown,Manhattan,Apartment,90.0,Entire home/apt,10016.0,1.0,2,235,90.0
48165,2009-10-25 00:00:00,Master Suite in Financial District,Manhattan,Apartment,0.0,Private room,10038.0,1.0,0,125,0.0
48247,2009-10-26 00:00:00,BROWNSTONE - 2 BEDROOM APT,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,3.0,125,115,91.0
48599,2009-10-27 00:00:00,Quiet Chelsea Studio w/Roof Access,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,10,145,98.0
48599,2009-10-27 00:00:00,Beautiful Downtown Manhattan Share,Manhattan,Apartment,90.0,Shared room,10011.0,1.0,57,50,94.0
48957,2009-10-28 00:00:00,Artist Oasis in Historic Brownstone,Brooklyn,Apartment,100.0,Entire home/apt,11215.0,1.0,2,235,100.0
49236,2009-10-28 00:00:00,amazing  brand new one bed room apt,Manhattan,Apartment,60.0,Entire home/apt,10075.0,1.0,24,185,62.0
49236,2009-10-28 00:00:00,any term sublet night week months,Manhattan,Apartment,70.0,Entire home/apt,10075.0,1.0,115,185,74.0
49366,2009-10-29 00:00:00,Beautiful Brooklyn Brownstone,Brooklyn,House,95.0,Entire home/apt,11238.0,2.0,13,315,98.0
49623,2009-10-29 00:00:00,Artsy East Village/Lower East Side,Manhattan,Apartment,95.0,Private room,10002.0,1.0,28,59,98.0
49875,2009-10-30 00:00:00,Large 3 bed house in Rego Park,Queens,House,0.0,Entire home/apt,11374.0,3.0,0,290,0.0
50148,2009-10-31 00:00:00,Charming Brownstone - Near PRATT,Brooklyn,Apartment,80.0,Entire home/apt,11238.0,2.0,49,150,84.0
50148,2009-10-31 00:00:00,Charming Brownstone 3- Near PRATT,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,2.0,29,150,86.0
50335,2009-10-31 00:00:00,Large East Village 1 BD by Bowery,Manhattan,Apartment,90.0,Entire home/apt,10003.0,1.0,5,150,93.0
50124,2009-10-31 00:00:00,1 Stop fr. Manhattan! Private Suite,Queens,Townhouse,95.0,Private room,11101.0,2.0,97,120,97.0
50912,2009-11-02 00:00:00,Light and Lively Living Room Space,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,7,75,94.0
51038,2009-11-03 00:00:00,large garden triplex apt near PRATT,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,1.0,36,248,93.0
51038,2009-11-03 00:00:00,"bdrm w/pvt bath, lndmrk brick home",Brooklyn,House,90.0,Private room,11238.0,1.0,8,128,91.0
51038,2009-11-03 00:00:00,large bedrm in 4flr landmark home,Brooklyn,House,90.0,Private room,11238.0,1.0,6,128,92.0
51038,2009-11-03 00:00:00,lrg bedrm historic home 1blk PRATT,Brooklyn,House,85.0,Private room,11238.0,2.0,19,128,86.0
51038,2009-11-03 00:00:00,lrg rm triplex landmrk brick house,Brooklyn,House,85.0,Private room,11238.0,1.0,8,128,89.0
51618,2009-11-05 00:00:00,Artistic Loft in Midtown w/ View,Manhattan,Apartment,100.0,Private room,10018.0,1.0,1,56,100.0
52034,2009-11-06 00:00:00,Minimalist Designer Railroad,Brooklyn,Apartment,0.0,Entire home/apt,11211.0,1.0,0,120,0.0
52007,2009-11-06 00:00:00,Clean/Big/Bright/Affordable Room!,Queens,Apartment,95.0,Private room,11377.0,1.0,9,50,96.0
52233,2009-11-07 00:00:00,"1 br Williamsburg Brooklyn Condo,",Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,4,100,100.0
52263,2009-11-07 00:00:00,Modern One-Bedroom in Luxury Bldg,Manhattan,Apartment,90.0,Entire home/apt,10001.0,1.0,2,220,90.0
52335,2009-11-08 00:00:00,Fort Greene brownstone,Brooklyn,Apartment,90.0,Private room,11205.0,1.0,82,80,94.0
52751,2009-11-09 00:00:00,1br West Village Chelsea Meatpackin,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,60,207,91.0
52788,2009-11-09 00:00:00,5th Ave on Central Park Museum Mile,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,19,199,94.0
52677,2009-11-09 00:00:00,Columbus Avenue Apartment,Manhattan,Apartment,0.0,Private room,0.0,1.0,0,190,0.0
53024,2009-11-10 00:00:00,One family house with 4 bedrooms!!!,Brooklyn,House,85.0,Entire home/apt,11225.0,7.0,5,199,85.0
53132,2009-11-10 00:00:00,Brooklyn Loft  08/13 to 09/11,Brooklyn,Loft,85.0,Entire home/apt,11205.0,2.0,5,125,87.0
53179,2009-11-11 00:00:00,Large Guest Room for Broolyn Condo,Brooklyn,Condominium,100.0,Private room,11218.0,1.0,4,59,100.0
54090,2009-11-13 00:00:00,Amazing Studio Apt in East Village!,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,54,145,96.0
53867,2009-11-13 00:00:00,The Chillhouse Experience.,Manhattan,Apartment,0.0,Private room,10027.0,1.0,0,95,0.0
